,cell_count,type,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,distance_mean,pval_mean,pval_mean_log,distance_mean_log
RCOR3:P1P2,621,targeting,2.996826171875,0.24,2.0047607421875,0.608,2.268798828125,0.465,3.4149169921875,0.144,2.96435546875,0.216,2.485107421875,0.364,2.8331298828125,0.246,2.3333740234375,0.45,2.0789794921875,0.56,1.658447265625,0.754,2.77099609375,0.293,2.2845458984375,0.4,2.833984375,0.261,2.8953857421875,0.266,1.7142333984375,0.762,2.582275390625,0.332,2.8564453125,0.247,2.0843505859375,0.541,2.7587890625,0.295,2.21484375,0.46,2.501727294921875,0.3952000000000001,0.40317207499059915,0.3982399669219696
TBP:P1P2,24,targeting,70.855224609375,0.181,69.0213623046875,0.167,75.65087890625,0.113,74.8043212890625,0.12,77.736572265625,0.101,73.255126953125,0.125,71.5184326171875,0.132,70.1082763671875,0.161,75.2574462890625,0.103,77.2236328125,0.108,69.063720703125,0.17,76.1666259765625,0.105,67.136962890625,0.166,70.2623291015625,0.122,77.3160400390625,0.119,73.47607421875,0.115,68.6953125,0.128,75.0609130859375,0.101,64.871826171875,0.217,68.548583984375,0.176,72.30148315429688,0.1365,0.8648355333430451,1.8591472062726813
NEUROG3:P1P2,1235,targeting,2.191650390625,0.127,2.674072265625,0.067,3.2161865234375,0.024,2.77001953125,0.062,3.9774169921875,0.012,2.7166748046875,0.049,2.602783203125,0.064,2.6832275390625,0.055,2.65087890625,0.063,3.5841064453125,0.029,2.728271484375,0.06,3.13671875,0.026,2.3330078125,0.113,2.3575439453125,0.093,4.55810546875,0.003,2.6719970703125,0.068,2.286376953125,0.126,3.0758056640625,0.027,1.8707275390625,0.248,2.2877197265625,0.087,2.81866455078125,0.07014999999999999,1.153910419642016,0.4500433935682224
OR51B4,337,negative control,12.02001953125,0.006,14.4556884765625,0.0,14.779296875,0.002,13.786865234375,0.0,14.019287109375,0.004,12.0819091796875,0.002,10.850341796875,0.012,12.9364013671875,0.004,15.5640869140625,0.002,16.0386962890625,0.001,12.621826171875,0.003,15.29638671875,0.0,10.6846923828125,0.005,11.7667236328125,0.005,18.6583251953125,0.001,11.549072265625,0.005,9.6519775390625,0.017,15.1121826171875,0.0,11.509765625,0.005,11.5184326171875,0.008,13.245098876953126,0.004100000000000001,2.3861581781239307,1.122055204728746
GTF2I:P1P2,393,targeting,42.8067626953125,0.0,40.611083984375,0.0,44.5792236328125,0.0,43.41259765625,0.0,38.7664794921875,0.0,44.4996337890625,0.0,45.50439453125,0.0,41.3193359375,0.0,42.20654296875,0.0,41.8492431640625,0.0,42.8172607421875,0.0,42.4794921875,0.0,48.1680908203125,0.0,47.6845703125,0.0,37.8955078125,0.0,44.9739990234375,0.0,48.1336669921875,0.0,43.699951171875,0.0,42.4520263671875,0.0,48.0194091796875,0.0,43.593963623046875,0.0,5.0,1.6394263574636607
PHF2:P1P2,250,targeting,12.5701904296875,0.013,14.831298828125,0.005,17.4537353515625,0.001,14.344970703125,0.006,16.4224853515625,0.005,14.5599365234375,0.003,13.59423828125,0.007,12.7216796875,0.016,14.708740234375,0.003,16.8736572265625,0.004,12.7562255859375,0.02,15.598876953125,0.005,12.4862060546875,0.012,13.004150390625,0.011,19.114990234375,0.002,15.1260986328125,0.005,12.0316162109375,0.018,17.635498046875,0.002,12.1715087890625,0.015,12.9947509765625,0.012,14.550042724609375,0.008250000000000002,2.0830199526796176,1.1628642685820534
ADNP2:P1P2,525,targeting,28.2906494140625,0.0,27.209716796875,0.0,28.6907958984375,0.0,28.551513671875,0.0,24.3541259765625,0.0,31.9400634765625,0.0,30.080078125,0.0,29.841552734375,0.0,28.44189453125,0.0,29.4476318359375,0.0,28.8302001953125,0.0,27.914794921875,0.0,33.5472412109375,0.0,32.158935546875,0.0,24.973876953125,0.0,30.5377197265625,0.0,33.5023193359375,0.0,27.482421875,0.0,29.5169677734375,0.0,32.3138427734375,0.0,29.381317138671875,0.0,5.0,1.4680712609312694
OR56A4,245,negative control,4.996337890625,0.509,5.642578125,0.335,3.7548828125,0.764,4.17626953125,0.636,5.265869140625,0.417,3.44921875,0.804,3.3406982421875,0.821,5.3338623046875,0.421,4.39453125,0.61,5.0234375,0.445,4.7861328125,0.529,4.1212158203125,0.62,2.8197021484375,0.909,2.8360595703125,0.895,6.4036865234375,0.269,3.2344970703125,0.825,3.055908203125,0.854,5.3912353515625,0.402,4.2982177734375,0.681,3.88818359375,0.702,4.310626220703125,0.6224,0.2059234383353169,0.6345403663185597
ZNF157:ENST00000377073.3,318,targeting,8.0533447265625,0.052,7.6322021484375,0.062,7.487548828125,0.075,8.2032470703125,0.036,7.927001953125,0.043,7.9833984375,0.042,5.6995849609375,0.147,6.7628173828125,0.093,7.7611083984375,0.052,8.35302734375,0.038,7.8046875,0.06,7.2869873046875,0.064,5.896240234375,0.141,6.9879150390625,0.066,9.3282470703125,0.028,6.30126953125,0.111,5.6558837890625,0.157,7.0819091796875,0.074,6.4482421875,0.113,5.9111328125,0.144,7.228289794921875,0.0799,1.0973988693334686,0.8590355558718105
ELF3:P1P2,329,targeting,4.155517578125,0.372,4.1011962890625,0.412,3.488037109375,0.586,4.0206298828125,0.366,3.576904296875,0.488,3.792236328125,0.418,2.5296630859375,0.829,3.5821533203125,0.52,3.8021240234375,0.45,4.4130859375,0.315,4.27197265625,0.349,3.3739013671875,0.57,2.830078125,0.706,3.3309326171875,0.568,4.4842529296875,0.317,2.922607421875,0.705,3.229736328125,0.58,3.2969970703125,0.542,3.384033203125,0.609,3.46484375,0.549,3.602545166015625,0.51255,0.2902552890161959,0.5566094343794048
CREBZF:P1P2,1387,targeting,1.0819091796875,0.691,1.47705078125,0.363,1.1680908203125,0.604,0.913330078125,0.805,1.3074951171875,0.491,1.0255126953125,0.685,1.31298828125,0.439,1.445068359375,0.413,1.142578125,0.66,1.03857421875,0.73,1.4307861328125,0.407,1.310302734375,0.452,1.2659912109375,0.511,1.4163818359375,0.392,2.165283203125,0.12,1.4088134765625,0.396,1.2802734375,0.503,1.654541015625,0.274,1.4827880859375,0.401,1.7957763671875,0.215,1.3561767578125,0.47759999999999997,0.320926588705837,0.13231629715625892
LZTR1:P1P2,972,targeting,34.6046142578125,0.0,35.449951171875,0.0,38.5335693359375,0.0,37.0302734375,0.0,36.6129150390625,0.0,35.3726806640625,0.0,34.2489013671875,0.0,32.832275390625,0.0,36.18212890625,0.0,37.3919677734375,0.0,34.30078125,0.0,37.662109375,0.0,31.8128662109375,0.0,34.399658203125,0.0,39.95166015625,0.0,34.8763427734375,0.0,31.5250244140625,0.0,36.971923828125,0.0,30.5789794921875,0.0,32.8748779296875,0.0,35.160675048828125,0.0,5.0,1.5460572044895264
RFXANK:P1P2,792,targeting,1.9307861328125,0.48,1.885498046875,0.445,1.5618896484375,0.67,1.5582275390625,0.645,1.3262939453125,0.756,1.978515625,0.395,2.015625,0.345,1.997802734375,0.409,1.759521484375,0.526,2.0604248046875,0.355,2.5328369140625,0.246,1.81298828125,0.481,2.5677490234375,0.195,2.1953125,0.31,2.466064453125,0.247,1.7027587890625,0.544,2.6168212890625,0.227,1.205322265625,0.849,2.1553955078125,0.372,2.263427734375,0.281,1.9796630859375,0.4389,0.3576245242009496,0.2965912850249507
ZNF597:P1P2,478,targeting,5.8531494140625,0.044,6.499755859375,0.029,6.7921142578125,0.021,5.868896484375,0.054,7.2342529296875,0.012,5.8043212890625,0.037,4.727783203125,0.099,5.48828125,0.046,6.394287109375,0.02,7.1907958984375,0.016,5.5006103515625,0.047,6.6591796875,0.02,4.1343994140625,0.149,5.071533203125,0.074,9.077880859375,0.006,5.4510498046875,0.046,3.9927978515625,0.184,6.910888671875,0.021,4.8624267578125,0.109,4.8597412109375,0.076,5.918707275390625,0.055500000000000015,1.2556287726681392,0.7722268613730613
E2F2:P1P2,701,targeting,2.030517578125,0.494,2.0113525390625,0.539,2.0093994140625,0.51,2.5540771484375,0.293,2.6131591796875,0.272,2.29541015625,0.353,3.1524658203125,0.142,2.5294189453125,0.32,1.6414794921875,0.721,1.31396484375,0.866,2.19873046875,0.432,2.2313232421875,0.372,2.91650390625,0.168,2.409912109375,0.302,2.1297607421875,0.466,2.7218017578125,0.221,2.805419921875,0.212,2.6319580078125,0.233,2.46435546875,0.339,2.489013671875,0.309,2.357501220703125,0.3782,0.4222669924465474,0.3724519262850793
ETV3:P1P2,927,targeting,6.720458984375,0.001,6.7398681640625,0.003,7.871826171875,0.0,7.3736572265625,0.002,7.946533203125,0.0,7.0791015625,0.0,6.0880126953125,0.006,5.828857421875,0.003,7.0899658203125,0.0,7.5523681640625,0.001,6.777099609375,0.001,7.3031005859375,0.0,5.5732421875,0.003,6.8004150390625,0.0,9.8338623046875,0.0,6.728759765625,0.0,4.6944580078125,0.009,7.3343505859375,0.0,5.803955078125,0.003,4.845458984375,0.013,6.799267578125,0.00225,2.6458915608525992,0.8324621327194145
SMAD3:P1P2,704,targeting,21.9686279296875,0.0,21.857666015625,0.0,19.1888427734375,0.0,21.1805419921875,0.0,18.2662353515625,0.0,23.4893798828125,0.0,24.070556640625,0.0,25.17138671875,0.0,21.4659423828125,0.0,22.0302734375,0.0,23.7572021484375,0.0,22.40185546875,0.0,25.281494140625,0.0,22.7158203125,0.0,19.614501953125,0.0,21.0758056640625,0.0,27.2113037109375,0.0,20.02001953125,0.0,24.0770263671875,0.0,26.6568603515625,0.0,22.575067138671876,0.0,5.0,1.3536290505873756
KDM2A:P1P2,79,targeting,30.936767578125,0.036,33.3658447265625,0.03,31.52587890625,0.036,31.8148193359375,0.036,33.39453125,0.024,30.8779296875,0.031,29.4158935546875,0.047,33.4041748046875,0.036,32.4615478515625,0.027,33.545654296875,0.023,31.995849609375,0.035,33.9906005859375,0.019,27.485595703125,0.063,27.6771240234375,0.059,38.5594482421875,0.009,28.4716796875,0.057,27.4794921875,0.053,32.5203857421875,0.021,30.3486328125,0.044,29.918701171875,0.042,31.459527587890626,0.03640000000000001,1.438779321066056,1.497752196751581
ZFX:P1P2,587,targeting,5.346435546875,0.038,5.1146240234375,0.045,6.0498046875,0.018,5.9898681640625,0.019,5.855224609375,0.025,6.3408203125,0.016,5.6678466796875,0.02,4.7635498046875,0.043,5.3353271484375,0.028,5.5888671875,0.024,5.681884765625,0.027,4.52734375,0.052,5.947021484375,0.012,6.6536865234375,0.008,5.6788330078125,0.031,6.75634765625,0.005,5.52490234375,0.024,5.5699462890625,0.022,5.380859375,0.027,4.820556640625,0.043,5.6296875,0.026350000000000005,1.5790545940780276,0.7504842881386813
ZNF682:P1P2,665,targeting,4.278076171875,0.049,4.4747314453125,0.045,4.6728515625,0.029,4.3651123046875,0.049,4.891357421875,0.027,3.7152099609375,0.092,3.870361328125,0.08,3.9403076171875,0.069,4.2008056640625,0.056,4.265380859375,0.055,4.025634765625,0.067,4.7796630859375,0.019,3.46240234375,0.105,3.9659423828125,0.063,6.6343994140625,0.01,4.230712890625,0.053,2.59423828125,0.264,4.6866455078125,0.039,4.05322265625,0.07,3.458740234375,0.11,4.228289794921875,0.06755000000000001,1.1703103591010289,0.6261647449604687
PCGF2:P1,1079,targeting,19.806884765625,0.0,19.4620361328125,0.0,19.243408203125,0.0,20.2958984375,0.0,17.80810546875,0.0,22.04296875,0.0,23.0028076171875,0.0,21.8424072265625,0.0,19.39404296875,0.0,19.22216796875,0.0,21.794677734375,0.0,19.0008544921875,0.0,24.412841796875,0.0,22.1121826171875,0.0,15.7904052734375,0.0,22.03271484375,0.0,25.7080078125,0.0,19.0374755859375,0.0,21.946533203125,0.0,23.82470703125,0.0,20.889056396484374,0.0,5.0,1.3199188224094318
CD81,5000,positive control,0.6173095703125,0.758,0.6956787109375,0.596,0.840576171875,0.419,0.6689453125,0.626,0.948486328125,0.313,0.62646484375,0.71,0.5035400390625,0.862,0.4852294921875,0.897,0.4444580078125,0.935,0.682373046875,0.614,0.707275390625,0.59,0.4532470703125,0.903,0.6839599609375,0.648,0.8902587890625,0.375,1.2342529296875,0.159,1.1224365234375,0.212,0.4813232421875,0.89,1.1361083984375,0.17,0.684814453125,0.635,0.8563232421875,0.38,0.738153076171875,0.5846,0.23313376012522136,-0.13185356603191115
ZNF337:P1P2,881,targeting,1.996337890625,0.384,1.7855224609375,0.499,2.854736328125,0.136,2.4859619140625,0.195,3.21923828125,0.085,2.658447265625,0.144,2.7906494140625,0.149,1.1837158203125,0.849,1.8511962890625,0.451,2.354736328125,0.224,1.97705078125,0.4,2.5538330078125,0.16,2.561279296875,0.152,2.611328125,0.178,2.6090087890625,0.2,2.9814453125,0.101,2.013916015625,0.36,3.0885009765625,0.102,1.530029296875,0.664,2.178955078125,0.282,2.36429443359375,0.28575000000000006,0.5439985627915475,0.3737015597399389
ZFPM1:P1P2,696,targeting,2.495849609375,0.346,2.9239501953125,0.219,2.15625,0.473,2.6259765625,0.276,3.0234375,0.168,2.625732421875,0.278,3.0601806640625,0.164,3.4937744140625,0.12,2.5162353515625,0.304,2.5078125,0.3,2.916015625,0.238,2.4942626953125,0.318,2.72705078125,0.22,2.4849853515625,0.311,2.8646240234375,0.222,2.567626953125,0.305,3.436279296875,0.11,3.0457763671875,0.173,3.26416015625,0.148,2.98388671875,0.154,2.810693359375,0.24234999999999998,0.6155390561755079,0.4488134675940971
SOX1:P1P2,574,targeting,5.9591064453125,0.015,6.39306640625,0.016,6.8985595703125,0.01,7.3974609375,0.006,7.9730224609375,0.002,6.4102783203125,0.009,6.341796875,0.019,6.464111328125,0.013,6.4771728515625,0.009,6.5133056640625,0.011,6.4425048828125,0.019,7.107421875,0.012,4.9334716796875,0.047,5.85595703125,0.019,8.9083251953125,0.004,6.2464599609375,0.013,4.5841064453125,0.071,6.9541015625,0.003,5.2100830078125,0.035,4.6011962890625,0.056,6.383575439453125,0.01945,1.7108571640676669,0.8050639951293043
SUPT4H1:P1P2,352,targeting,17.5074462890625,0.001,17.526611328125,0.0,17.5384521484375,0.002,18.741943359375,0.0,18.0286865234375,0.001,19.1148681640625,0.0,21.990234375,0.0,19.609130859375,0.0,17.29638671875,0.0,16.20947265625,0.0,18.5584716796875,0.0,19.52392578125,0.001,21.3079833984375,0.0,19.7435302734375,0.0,16.1004638671875,0.001,18.5809326171875,0.0,21.9425048828125,0.0,19.24658203125,0.0,18.7371826171875,0.0,21.7835693359375,0.0,18.9544189453125,0.00030000000000000003,3.5086383061657274,1.277710475509362
SIM2:P1P2,956,targeting,2.9442138671875,0.096,2.3642578125,0.21,2.2344970703125,0.227,2.7816162109375,0.105,2.51123046875,0.141,2.57861328125,0.129,3.85693359375,0.028,3.328857421875,0.044,2.531005859375,0.133,2.3349609375,0.178,3.4010009765625,0.055,2.6416015625,0.12,4.0823974609375,0.021,3.8270263671875,0.029,1.63330078125,0.504,3.4156494140625,0.043,4.4388427734375,0.014,2.2003173828125,0.194,3.4652099609375,0.051,4.05517578125,0.022,3.03133544921875,0.11719999999999997,0.9310353340555533,0.4816339982889828
ZNF575:P1P2,470,targeting,2.3834228515625,0.704,2.235595703125,0.735,2.6063232421875,0.575,2.472412109375,0.628,2.25390625,0.685,2.2703857421875,0.646,2.684326171875,0.481,2.339111328125,0.684,2.346923828125,0.669,2.040771484375,0.816,1.9373779296875,0.833,2.7939453125,0.454,2.5821533203125,0.536,2.98291015625,0.422,3.131103515625,0.371,2.3148193359375,0.646,2.4449462890625,0.618,3.213134765625,0.323,2.5838623046875,0.62,2.9080810546875,0.419,2.526275634765625,0.59325,0.22675493257422819,0.4024807334430124
SNAPC2:P1P2,31,targeting,59.2078857421875,0.129,53.6522216796875,0.165,49.54638671875,0.201,51.7720947265625,0.185,61.9854736328125,0.084,48.614013671875,0.172,55.7672119140625,0.113,52.8436279296875,0.18,54.8609619140625,0.172,51.137451171875,0.177,50.80126953125,0.215,52.9525146484375,0.147,45.74609375,0.218,44.7816162109375,0.209,58.9100341796875,0.116,46.29443359375,0.189,46.348388671875,0.227,52.6007080078125,0.137,59.588623046875,0.137,49.39892578125,0.214,52.34049682617187,0.16935,0.7711891549886444,1.7188378407310851
RREB1:P1P2,454,targeting,18.0919189453125,0.0,18.420654296875,0.0,18.7215576171875,0.0,18.94140625,0.0,18.3118896484375,0.0,18.8011474609375,0.0,16.41259765625,0.0,17.8310546875,0.0,18.570556640625,0.0,19.9298095703125,0.0,18.4610595703125,0.0,18.247802734375,0.0,15.8787841796875,0.0,16.94970703125,0.0,21.25634765625,0.0,17.1837158203125,0.0,16.2159423828125,0.0,17.204345703125,0.0,16.4571533203125,0.0,16.0760498046875,0.0,17.898175048828126,0.0,5.0,1.252808751279976
LCORL:P1P2,709,targeting,5.37451171875,0.018,4.9869384765625,0.024,5.9930419921875,0.003,6.4744873046875,0.003,5.743408203125,0.007,6.92236328125,0.002,6.0123291015625,0.005,5.0833740234375,0.018,5.4288330078125,0.011,5.916748046875,0.004,6.51953125,0.004,5.0103759765625,0.026,6.07177734375,0.008,6.4239501953125,0.009,5.2000732421875,0.017,5.9090576171875,0.007,6.0439453125,0.005,4.8411865234375,0.031,4.802978515625,0.037,5.02001953125,0.028,5.688946533203125,0.013350000000000004,1.874193541860473,0.7550318521288255
ZNF552:P1P2,496,targeting,3.7958984375,0.2,5.2821044921875,0.069,4.927490234375,0.078,4.1436767578125,0.151,5.66357421875,0.052,3.979736328125,0.165,4.6072998046875,0.098,5.3123779296875,0.074,4.9508056640625,0.091,5.298095703125,0.06,4.10986328125,0.144,5.9884033203125,0.034,3.33642578125,0.252,3.5826416015625,0.236,7.7972412109375,0.012,4.2774658203125,0.116,3.337158203125,0.289,5.9022216796875,0.032,3.96240234375,0.201,4.755126953125,0.085,4.75050048828125,0.12195,0.9137825843066569,0.6767393670666505
NFIA:P1P2,493,targeting,11.1898193359375,0.002,11.729248046875,0.001,13.4136962890625,0.001,11.775146484375,0.0,12.7164306640625,0.001,11.9500732421875,0.0,10.0556640625,0.002,10.431396484375,0.004,12.162109375,0.0,13.6341552734375,0.0,10.5887451171875,0.0,12.392333984375,0.0,9.5189208984375,0.003,11.02099609375,0.001,16.0537109375,0.0,11.6903076171875,0.001,8.4422607421875,0.003,13.29296875,0.0,10.2882080078125,0.001,9.6846923828125,0.002,11.601544189453126,0.0010999999999999998,2.954677021213343,1.0645157985652987
FOXG1:P1P2,505,targeting,1.9207763671875,0.79,1.88818359375,0.798,1.8397216796875,0.813,1.839599609375,0.783,1.8441162109375,0.779,2.0701904296875,0.676,2.205078125,0.623,1.71923828125,0.866,1.5146484375,0.921,2.1617431640625,0.666,2.2303466796875,0.655,1.52978515625,0.887,2.7493896484375,0.41,2.432861328125,0.53,1.8955078125,0.791,2.0721435546875,0.694,2.7877197265625,0.387,2.142578125,0.635,2.1025390625,0.723,2.7701416015625,0.409,2.0858154296875,0.6918,0.1600131646208326,0.3192758757996899
NPAS4:P1P2,761,targeting,1.5634765625,0.705,1.7664794921875,0.603,2.3955078125,0.319,1.8809814453125,0.506,2.4462890625,0.235,1.851806640625,0.5,2.0650634765625,0.379,1.8660888671875,0.557,2.1524658203125,0.347,2.397705078125,0.269,1.54638671875,0.718,2.7303466796875,0.178,1.4346923828125,0.75,1.9244384765625,0.462,3.7518310546875,0.077,2.11376953125,0.374,1.103759765625,0.921,2.8372802734375,0.179,1.5760498046875,0.726,2.11669921875,0.384,2.076055908203125,0.45945,0.337752291754337,0.31723904488796584
ZNF853:P1,366,targeting,6.5640869140625,0.068,6.556640625,0.068,7.2103271484375,0.057,6.51953125,0.061,7.1046142578125,0.051,6.2139892578125,0.06,4.66943359375,0.222,5.182373046875,0.152,6.6611328125,0.061,7.6707763671875,0.033,5.6551513671875,0.1,6.4560546875,0.056,4.4515380859375,0.21,5.800048828125,0.088,8.942626953125,0.018,5.7386474609375,0.096,4.0423583984375,0.295,7.14697265625,0.04,5.3931884765625,0.163,4.9971923828125,0.163,6.148834228515625,0.10310000000000001,0.9866992131431123,0.7887927846999776
ZSCAN5B:ENST00000586855.2,451,targeting,5.5380859375,0.078,4.1583251953125,0.199,4.3323974609375,0.172,5.3465576171875,0.077,4.110595703125,0.163,5.073974609375,0.072,5.2926025390625,0.078,4.8948974609375,0.109,4.4385986328125,0.143,3.771728515625,0.255,5.87548828125,0.045,3.7752685546875,0.22,6.50439453125,0.027,6.4276123046875,0.033,2.6109619140625,0.6,5.511962890625,0.068,6.34375,0.041,3.5308837890625,0.293,5.7783203125,0.061,5.683837890625,0.061,4.95001220703125,0.13974999999999999,0.8546171080251255,0.6946062699315032
CCDC79:P1P2,611,targeting,3.893798828125,0.111,3.8682861328125,0.126,2.933349609375,0.281,3.8834228515625,0.093,4.165283203125,0.087,4.006103515625,0.075,3.4144287109375,0.154,4.7254638671875,0.051,3.9444580078125,0.104,4.362548828125,0.057,3.584716796875,0.16,4.2449951171875,0.069,3.23388671875,0.172,3.29248046875,0.176,5.2205810546875,0.034,3.346923828125,0.159,3.190673828125,0.188,3.9525146484375,0.092,4.100830078125,0.094,3.7080078125,0.124,3.8536376953125,0.12035,0.9195178209319571,0.5858708814862988
ZNF438:P2,219,targeting,19.309814453125,0.004,21.2481689453125,0.002,20.47265625,0.003,17.8697509765625,0.002,21.2939453125,0.002,18.26953125,0.002,16.2547607421875,0.008,19.0816650390625,0.002,20.4373779296875,0.001,22.1103515625,0.001,18.92822265625,0.003,20.2967529296875,0.004,15.635986328125,0.007,16.6763916015625,0.01,25.5989990234375,0.0,18.25830078125,0.001,14.961669921875,0.015,21.0284423828125,0.001,17.94580078125,0.004,17.44287109375,0.006,19.156072998046874,0.0039000000000000007,2.4078232426041333,1.2823064833396942
